segment_start,segment_end,label,instrument,song_artist,song_title
63.506575963,121.254603174,solo_01_01,"s_cor,b_g,b_dr",BixBeiderbecke,SinginTheBlues
121.254603174,179.304489795,theme_02_01,"cl,cor,g,tb,dr",BixBeiderbecke,SinginTheBlues
179.304489795,182.72,silence,,BixBeiderbecke,SinginTheBlues
0.0,0.743038548,silence,,Bob Berg,SecondSightEnterTheSpirit
0.743038548,9.287981859,intro,"dr,b",Bob Berg,SecondSightEnterTheSpirit
9.287981859,54.241814058,theme_01_01,"ts,p,b,dr",Bob Berg,SecondSightEnterTheSpirit
54.241814058,99.195646258,theme_01_02,"ts,p,b,dr",Bob Berg,SecondSightEnterTheSpirit
99.195646258,140.991564625,solo_01_01,"s_ts,b_p,b_b,b_dr",Bob Berg,SecondSightEnterTheSpirit
140.991564625,177.02893424,solo_01_02,"s_ts,b_p,b_b,b_dr",Bob Berg,SecondSightEnterTheSpirit
177.02893424,218.267573696,solo_02_01,"s_p,b_b,b_dr",Bob Berg,SecondSightEnterTheSpirit
218.267573696,257.462857142,solo_02_02,"s_p,b_b,b_dr",Bob Berg,SecondSightEnterTheSpirit
257.462857142,301.302131519,theme_02_01,"ts,p,b,dr",Bob Berg,SecondSightEnterTheSpirit
301.302131519,346.81324263,theme_02_02,"ts,p,b,dr",Bob Berg,SecondSightEnterTheSpirit
346.81324263,356.68,silence,,Bob Berg,SecondSightEnterTheSpirit
0.0,0.743038548,silence,,BobBerg, IDidn'tKnowWhatTimeItWas
0.743038548,65.758911564,theme_01_01,"p,ts,b,dr",BobBerg, IDidn'tKnowWhatTimeItWas
65.758911564,133.003900226,solo_01_01,"s_p,b_b,b_dr",BobBerg, IDidn'tKnowWhatTimeItWas
133.003900226,199.50585034,solo_01_02,"s_p,b_b,b_dr",BobBerg, IDidn'tKnowWhatTimeItWas
199.50585034,267.122358276,solo_01_03,"s_p,b_b,b_dr",BobBerg, IDidn'tKnowWhatTimeItWas
267.122358276,334.553106575,solo_01_04,"s_p,b_b,b_dr",BobBerg, IDidn'tKnowWhatTimeItWas
334.553106575,403.098412698,solo_02_01,"s_ts,b_p,b_b,b_dr",BobBerg, IDidn'tKnowWhatTimeItWas
403.098412698,470.34340136,solo_02_02,"s_ts,b_p,b_b,b_dr",BobBerg, IDidn'tKnowWhatTimeItWas
470.34340136,539.260226757,solo_02_03,"s_ts,b_p,b_b,b_dr",BobBerg, IDidn'tKnowWhatTimeItWas
539.260226757,605.576417233,solo_02_01,"s_b,b_p,b_dr",BobBerg, IDidn'tKnowWhatTimeItWas
605.576417233,672.264126984,solo_03_02,"s_b,b_p,b_dr",BobBerg, IDidn'tKnowWhatTimeItWas
672.264126984,777.218321995,theme_02_01,"p,ts,b,dr",BobBerg, IDidn'tKnowWhatTimeItWas
777.218321995,782.8124943310657,silence,,BobBerg, IDidn'tKnowWhatTimeItWas
0.0,0.394739229,silence,,BobBerg,Angles
0.394739229,9.589841269,intro,dr,BobBerg,Angles
9.589841269,57.74802721,theme_01_01,"ts,p,b,dr",BobBerg,Angles
57.74802721,105.69723356,solo_01_01,"s_p,b_b,b_dr",BobBerg,Angles
105.69723356,151.183673469,solo_01_02,"s_p,b_b,b_dr",BobBerg,Angles
151.183673469,207.020408163,solo_02_01,"s_ts,b_p,b_b,b_dr",BobBerg,Angles
207.020408163,278.453696145,solo_02_02,"s_ts,b_p,b_b,b_dr",BobBerg,Angles
278.453696145,324.777505668,theme_02_01,"ts,p,b,dr",BobBerg,Angles
324.777505668,333.2266666666667,silence,,BobBerg,Angles
0.0,0.391836734,silence,,BobBerg,BluesForBela
0.391836734,25.534693877,intro,"p,b,dr",BobBerg,BluesForBela
25.534693877,50.612244897,theme_01_01,"ts,p,b,dr",BobBerg,BluesForBela
50.612244897,74.318367346,solo_01_01,"s_p,b_b,b_dr",BobBerg,BluesForBela
74.318367346,97.110204081,solo_01_02,"s_p,b_b,b_dr",BobBerg,BluesForBela
97.110204081,120.685714285,solo_01_03,"s_p,b_b,b_dr",BobBerg,BluesForBela
120.685714285,143.412244897,solo_01_04,"s_p,b_b,b_dr",BobBerg,BluesForBela
143.412244897,165.87755102,solo_01_05,"s_p,s_ts,b_b,b_dr",BobBerg,BluesForBela
165.87755102,189.518367346,solo_02_01,"s_ts,b_p,b_b,b_dr",BobBerg,BluesForBela
189.518367346,211.330612244,solo_02_02,"s_ts,b_p,b_b,b_dr",BobBerg,BluesForBela
211.330612244,233.012244897,solo_02_03,"s_ts,b_p,b_b,b_dr",BobBerg,BluesForBela
233.012244897,255.346938775,solo_02_04,"s_ts,s_dr,b_p,b_b",BobBerg,BluesForBela
255.346938775,278.465306122,solo_03_01,"s_p,s_dr,b_b",BobBerg,BluesForBela
278.465306122,300.8,solo_03_02,"s_ts,s_dr,b_p,b_b",BobBerg,BluesForBela
300.8,323.004081632,solo_03_03,"s_p,s_dr,b_p,b_b",BobBerg,BluesForBela
323.004081632,346.775510204,theme_02_01,"ts,p,b,dr",BobBerg,BluesForBela
346.775510204,377.469387755,theme_02_02,"ts,p,b,dr",BobBerg,BluesForBela
377.469387755,389.41333333333336,silence,,BobBerg,BluesForBela
0.0,0.371519274,silence,,BobBerg,NatureOfTheBeast
0.371519274,15.23,intro,"p,synth,dr",BobBerg,NatureOfTheBeast
15.23,78.762086168,theme_01_01,"ts,p,synth,dr",BobBerg,NatureOfTheBeast
78.762086168,107.74,solo_01_01,"s_ts,b_p,b_synth,b_dr",BobBerg,NatureOfTheBeast
107.74,139.691247166,solo_01_02,"s_ts,b_p,b_synth,b_dr",BobBerg,NatureOfTheBeast
139.691247166,169.412789116,solo_01_03,"s_ts,b_p,b_synth,b_dr",BobBerg,NatureOfTheBeast
169.412789116,202.84952381,solo_01_04,"s_ts,b_p,b_synth,b_dr",BobBerg,NatureOfTheBeast
202.84952381,239.258412698,solo_01_05,"s_ts,b_p,b_synth,b_dr",BobBerg,NatureOfTheBeast
239.258412698,272.695147392,solo_01_06,"s_ts,b_p,b_synth,b_dr",BobBerg,NatureOfTheBeast
272.695147392,300.930612245,solo_01_07,"s_ts,b_p,b_synth,b_dr",BobBerg,NatureOfTheBeast
300.930612245,334.367346939,solo_02_01,s_dr,BobBerg,NatureOfTheBeast
334.367346939,369.29015873,solo_02_02,s_dr,BobBerg,NatureOfTheBeast
369.29015873,402.35537415,solo_02_03,s_dr,BobBerg,NatureOfTheBeast
402.35537415,469.971882087,theme_02_01,"ts,p,synth,dr",BobBerg,NatureOfTheBeast
469.971882087,479.5866666666666,silence,,BobBerg,NatureOfTheBeast
0.0,0.417959183,silence,,BobBerg,NoMoe
0.417959183,49.528163265,theme_01_01,"ts,b,dr",BobBerg,NoMoe
49.528163265,97.10585034,solo_01_01,"s_ts,b_b,b_dr",BobBerg,NoMoe
97.10585034,144.590657596,solo_01_02,"s_ts,b_b,b_dr",BobBerg,NoMoe
144.590657596,191.332426303,solo_02_01,"s_ts,s_dr,b_b",BobBerg,NoMoe
191.332426303,245.876099772,theme_02_01,"ts,b,dr",BobBerg,NoMoe
245.876099772,252.82666666666665,silence,,BobBerg,NoMoe
0.0,1.110204081,silence,,BobBerg,YouAndTheNightAndTheMusic
1.110204081,13.387755102,intro,"ts,p,b,dr",BobBerg,YouAndTheNightAndTheMusic
13.387755102,63.542857142,theme_01_01,"ts,p,b,dr",BobBerg,YouAndTheNightAndTheMusic
63.542857142,111.869387755,solo_01_01,"s_ts,b_p,b_b,b_dr",BobBerg,YouAndTheNightAndTheMusic
111.869387755,160.914285714,solo_01_02,"s_ts,b_p,b_b,b_dr",BobBerg,YouAndTheNightAndTheMusic
160.914285714,207.020408163,solo_02_01,"s_p,b_b,b_dr",BobBerg,YouAndTheNightAndTheMusic
207.020408163,253.714285714,solo_02_01,"s_p,b_b,b_dr",BobBerg,YouAndTheNightAndTheMusic
253.714285714,298.579591836,solo_03_01,s_dr,BobBerg,YouAndTheNightAndTheMusic
298.579591836,348.995918367,theme_02_01,"ts,p,b,dr",BobBerg,YouAndTheNightAndTheMusic
348.995918367,361.273469387,outro,"ts,p,b,dr",BobBerg,YouAndTheNightAndTheMusic
361.273469387,368.2492290249433,silence,,BobBerg,YouAndTheNightAndTheMusic
0.0,2.60063492,silence,,BranfordMarsalis,GutbucketSteepy
2.60063492,51.269659863,intro,b,BranfordMarsalis,GutbucketSteepy
51.269659863,89.907664399,theme_01_01,"ts,b,dr",BranfordMarsalis,GutbucketSteepy
89.907664399,130.77478458,solo_01_01,"s_ts,b_b,b_dr",BranfordMarsalis,GutbucketSteepy
130.77478458,172.38494331,solo_01_02,"s_ts,b_b,b_dr",BranfordMarsalis,GutbucketSteepy
172.38494331,213.252063492,solo_01_03,"s_ts,b_b,b_dr",BranfordMarsalis,GutbucketSteepy
213.252063492,254.119183673,solo_01_04,"s_ts,b_b,b_dr",BranfordMarsalis,GutbucketSteepy
254.119183673,294.986303854,solo_01_05,"s_ts,b_b,b_dr",BranfordMarsalis,GutbucketSteepy
294.986303854,336.596462585,solo_02_01,"s_b,b_dr",BranfordMarsalis,GutbucketSteepy
336.596462585,375.977505668,solo_02_02,"s_b,b_dr",BranfordMarsalis,GutbucketSteepy
375.977505668,378.24,silence,,BranfordMarsalis,GutbucketSteepy
0.0,20.805079365,silence,,BranfordMarsalis,HousedFromEdward
20.805079365,43.096235827,intro,"ts,b",BranfordMarsalis,HousedFromEdward
43.096235827,87.307029478,theme_01_01,"ts,b,dr",BranfordMarsalis,HousedFromEdward
87.307029478,133.003900226,theme_01_02,"ts,b,dr",BranfordMarsalis,HousedFromEdward
133.003900226,178.3292517,solo_01_01,"s_ts,b_b,b_dr",BranfordMarsalis,HousedFromEdward
178.3292517,224.026122448,solo_01_02,"s_ts,b_b,b_dr",BranfordMarsalis,HousedFromEdward
224.026122448,268.236916099,solo_01_03,"s_ts,b_b,b_dr",BranfordMarsalis,HousedFromEdward
268.236916099,314.676825396,solo_01_04,"s_ts,b_b,b_dr",BranfordMarsalis,HousedFromEdward
314.676825396,361.488253968,solo_02_01,"s_b,b_dr",BranfordMarsalis,HousedFromEdward
361.488253968,407.55664399,solo_02_01,"s_b,b_dr",BranfordMarsalis,HousedFromEdward
407.55664399,454.368072562,solo_03_01,"s_ts,b_b",BranfordMarsalis,HousedFromEdward
454.368072562,502.665578231,theme_02_01,"ts,b,dr",BranfordMarsalis,HousedFromEdward
502.665578231,552.449160997,outro,"ts,b,dr",BranfordMarsalis,HousedFromEdward
552.449160997,569.7333333333333,silence,,BranfordMarsalis,HousedFromEdward
0.0,7.430385487,silence,,BranfordMarsalis,TheNearnessOfYou
7.430385487,209.536870748,theme_01_01,"ts,b,dr",BranfordMarsalis,TheNearnessOfYou
209.536870748,340.311655328,solo_01_01,"s_ts,b_b,b_dr",BranfordMarsalis,TheNearnessOfYou
340.311655328,462.913015873,solo_01_02,"s_ts,b_b,b_dr",BranfordMarsalis,TheNearnessOfYou
462.913015873,619.694149659,theme_02_01,"ts,b,dr",BranfordMarsalis,TheNearnessOfYou
619.694149659,634.36,silence,,BranfordMarsalis,TheNearnessOfYou
0.0,24.718367346,silence,,BranfordMarsalis,ThreeLittleWords
24.718367346,54.432653061,theme_01_01,"ts,b",BranfordMarsalis,ThreeLittleWords
54.432653061,83.232653061,solo_01_01,s_b,BranfordMarsalis,ThreeLittleWords
83.232653061,111.804081632,solo_01_02,s_b,BranfordMarsalis,ThreeLittleWords
111.804081632,140.571428571,solo_02_01,"s_ts,b_b",BranfordMarsalis,ThreeLittleWords
140.571428571,169.567346938,solo_02_02,"s_ts,b_b",BranfordMarsalis,ThreeLittleWords
169.567346938,198.4,solo_02_03,"s_ts,b_b",BranfordMarsalis,ThreeLittleWords
198.4,228.212244897,solo_02_04,"s_ts,b_b",BranfordMarsalis,ThreeLittleWords
228.212244897,256.55510204,solo_02_05,"s_ts,b_b",BranfordMarsalis,ThreeLittleWords
256.55510204,284.583764172,solo_02_06,"s_ts,b_b",BranfordMarsalis,ThreeLittleWords
284.583764172,306.31764172299995,outro,"ts,b",BranfordMarsalis,ThreeLittleWords
306.31764172299995,307.64,silence,,BranfordMarsalis,ThreeLittleWords
0.0,1.044897959,silence,,BranfordMarsalis,Ummg
1.044897959,37.942857142,theme_01_01,"ts,b,dr",BranfordMarsalis,Ummg
37.942857142,75.167346938,solo_01_01,"s_ts,b_b,b_dr",BranfordMarsalis,Ummg
75.167346938,112.653061224,solo_01_02,"s_ts,b_b,b_dr",BranfordMarsalis,Ummg
112.653061224,148.375510204,solo_01_03,"s_ts,b_b,b_dr",BranfordMarsalis,Ummg
148.375510204,184.293877551,solo_01_04,"s_ts,b_b,b_dr",BranfordMarsalis,Ummg
184.293877551,220.146938775,solo_01_05,"s_ts,b_b,b_dr",BranfordMarsalis,Ummg
220.146938775,255.804081632,solo_01_06,"s_ts,b_b,b_dr",BranfordMarsalis,Ummg
255.804081632,290.546938775,solo_02_01,"s_ts,s_dr,b_b",BranfordMarsalis,Ummg
290.546938775,324.440816326,solo_02_02,"s_dr,s_ts,b_b",BranfordMarsalis,Ummg
324.440816326,360.373696145,solo_03_01,"s_ts,b_b,b_dr",BranfordMarsalis,Ummg
360.373696145,396.968344671,solo_03_02,"s_ts,b_b,b_dr",BranfordMarsalis,Ummg
396.968344671,422.231655328,outro,"ts,b,dr",BranfordMarsalis,Ummg
422.231655328,430.2,silence,,BranfordMarsalis,Ummg
0.0,14.302040816,silence,,CannonballAdderley,BohemiaAfterDark
14.302040816,20.897959183,intro,"p,dr",CannonballAdderley,BohemiaAfterDark
20.897959183,47.673469387,theme_01_01,"tp,ts,p,dr",CannonballAdderley,BohemiaAfterDark
47.673469387,74.710204081,solo_01_01,"s_ts,b_p,b_b,b_dr",CannonballAdderley,BohemiaAfterDark
74.710204081,101.093877551,solo_01_02,"s_ts,b_p,b_b,b_dr",CannonballAdderley,BohemiaAfterDark
101.093877551,127.020408163,solo_01_03,"s_ts,b_p,b_b,b_dr",CannonballAdderley,BohemiaAfterDark
127.020408163,153.273469387,solo_02_01,"s_tp,b_p,b_b,b_dr",CannonballAdderley,BohemiaAfterDark
153.273469387,179.2,solo_02_02,"s_tp,b_p,b_b,b_dr",CannonballAdderley,BohemiaAfterDark
179.2,205.714285714,solo_02_03,"s_tp,b_p,b_b,b_dr",CannonballAdderley,BohemiaAfterDark
205.714285714,231.706122448,solo_03_01,"s_p,b_b,b_dr",CannonballAdderley,BohemiaAfterDark
231.706122448,257.044897959,solo_03_02,"s_p,b_b,b_dr",CannonballAdderley,BohemiaAfterDark
257.044897959,282.253061224,solo_03_03,"s_p,b_b,b_dr",CannonballAdderley,BohemiaAfterDark
282.253061224,307.591836734,solo_03_04,"s_p,b_b,b_dr",CannonballAdderley,BohemiaAfterDark
307.591836734,332.8,solo_04_01,"s_ts,s_dr,b_p,b_b",CannonballAdderley,BohemiaAfterDark
332.8,358.857142857,solo_04_02,"s_ts,s_dr,b_p,b_b",CannonballAdderley,BohemiaAfterDark
358.857142857,385.763265306,solo_05_01,s_dr,CannonballAdderley,BohemiaAfterDark
385.763265306,413.779591836,solo_05_02,s_dr,CannonballAdderley,BohemiaAfterDark
413.779591836,440.751020408,solo_05_03,s_dr,CannonballAdderley,BohemiaAfterDark
440.751020408,467.330612244,theme_02_01,"tp,ts,p,b,dr",CannonballAdderley,BohemiaAfterDark
467.330612244,486.41333333333336,silence,,CannonballAdderley,BohemiaAfterDark
0.0,19.202902494,silence,,CannonballAdderley,HighFly
19.202902494,59.164444444,intro,p,CannonballAdderley,HighFly
59.164444444,117.330430839,theme_01_01,"as,tp,p,b,dr",CannonballAdderley,HighFly
117.330430839,177.075374149,solo_01_01,"s_as,b_p,b_b,b_dr",CannonballAdderley,HighFly
177.075374149,240.535510204,solo_01_02,"s_as,b_p,b_b,b_dr",CannonballAdderley,HighFly
240.535510204,300.768072562,solo_02_01,"s_tp,b_p,b_b,b_dr",CannonballAdderley,HighFly
300.768072562,359.653877551,solo_02_02,"s_tp,b_p,b_b,b_dr",CannonballAdderley,HighFly
359.653877551,419.329160997,solo_03_01,"s_p,b_b,b_dr",CannonballAdderley,HighFly
419.329160997,477.611247165,solo_03_02,"s_p,b_b,b_dr",CannonballAdderley,HighFly
477.611247165,537.820589569,solo_03_03,"s_p,b_b,b_dr",CannonballAdderley,HighFly
537.820589569,597.611972789,solo_04_01,"s_dr,s_b,s_p,b_b",CannonballAdderley,HighFly
597.611972789,667.039637188,theme_02_01,"as,tp,p,b,dr",CannonballAdderley,HighFly
667.039637188,669.92,silence,,CannonballAdderley,HighFly
0.0,0.464399092,silence,,CannonballAdderley,StarEyes
0.464399092,29.907301587,intro,"tp,as,p,vib,dr",CannonballAdderley,StarEyes
29.907301587,75.557732426,theme_01_01,"as,tp,p,b,dr",CannonballAdderley,StarEyes
75.557732426,120.813424036,solo_01_01,"s_vib,b_p,b_b,b_dr",CannonballAdderley,StarEyes
120.813424036,164.165079365,solo_01_02,"s_vib,b_p,b_b,b_dr",CannonballAdderley,StarEyes
164.165079365,210.163809523,solo_02_01,"s_as,b_p,b_b,b_dr",CannonballAdderley,StarEyes
210.163809523,253.236825396,solo_02_02,"s_as,b_p,b_b,b_dr",CannonballAdderley,StarEyes
253.236825396,299.026575963,solo_03_01,"s_b,b_p,b_dr",CannonballAdderley,StarEyes
299.026575963,343.86430839,solo_03_02,"s_b,b_p,b_dr",CannonballAdderley,StarEyes
343.86430839,388.678820861,theme_02_01,"as,tp,p,b,dr",CannonballAdderley,StarEyes
388.678820861,416.612426303,outro,"as,tp,vib,p,b,dr",CannonballAdderley,StarEyes
416.612426303,426.7466666666666,silence,,CannonballAdderley,StarEyes
0.0,59.526530612,silence,,CannonballAdderley,ThisHere
59.526530612,84.604081632,intro,"p,b,dr",CannonballAdderley,ThisHere
84.604081632,121.697959183,theme_01_01,"tp,as,p,b,dr",CannonballAdderley,ThisHere
121.697959183,158.791836734,theme_01_02,"tp,as,p,b,dr",CannonballAdderley,ThisHere
158.791836734,192.130612244,solo_01_01,"s_as,b_p,b_b,b_dr",CannonballAdderley,ThisHere
192.130612244,225.110204081,solo_01_02,"s_as,b_p,b_b,b_dr",CannonballAdderley,ThisHere
225.110204081,259.134693877,solo_01_03,"s_as,b_p,b_b,b_dr",CannonballAdderley,ThisHere
259.134693877,295.085714285,solo_01_04,"s_as,b_p,b_b,b_dr",CannonballAdderley,ThisHere
295.085714285,323.853061224,solo_01_05,"s_as,b_p,b_b,b_dr",CannonballAdderley,ThisHere
323.853061224,356.930612244,solo_02_01,"s_tp,b_p,b_b,b_dr",CannonballAdderley,ThisHere
356.930612244,390.073469387,solo_02_02,"s_tp,b_p,b_b,b_dr",CannonballAdderley,ThisHere
390.073469387,424.359183673,solo_02_03,"s_tp,b_p,b_b,b_dr",CannonballAdderley,ThisHere
424.359183673,455.836734693,solo_02_04,"s_tp,b_p,b_b,b_dr",CannonballAdderley,ThisHere
455.836734693,489.208163265,solo_03_01,"s_p,b_b,b_dr",CannonballAdderley,ThisHere
489.208163265,522.220408163,solo_03_02,"s_p,b_b,b_dr",CannonballAdderley,ThisHere
522.220408163,555.232653061,solo_03_03,"s_p,b_tp,b_as,b_b,b_dr",CannonballAdderley,ThisHere
555.232653061,587.722448979,solo_03_04,"s_p,b_tp,b_as,b_b,b_dr",CannonballAdderley,ThisHere
587.722448979,620.27755102,solo_03_05,"s_p,b_b,b_dr",CannonballAdderley,ThisHere
620.27755102,656.359183673,solo_03_06,"s_p,b_b,b_dr",CannonballAdderley,ThisHere
656.359183673,693.257142857,theme_02_01,"tp,as,p,b,dr",CannonballAdderley,ThisHere
693.257142857,730.499773242,theme_02_02,"tp,as,p,b,dr",CannonballAdderley,ThisHere
730.499773242,738.5338775499999,outro,"p,b,dr",CannonballAdderley,ThisHere
738.5338775499999,749.6533333333333,silence,,CannonballAdderley,ThisHere
0.0,0.371519274,silence,,CannonballAdderley,WorkSong
0.371519274,49.15664399,theme_01_01,"tp,as,p,b,dr",CannonballAdderley,WorkSong
49.15664399,99.613605442,solo_01_01,"s_as,b_p,b_b,b_dr",CannonballAdderley,WorkSong
99.613605442,147.469931972,solo_01_02,"s_as,b_p,b_b,b_dr",CannonballAdderley,WorkSong
147.469931972,197.392834467,solo_02_01,"s_tp,b_p,b_b,b_dr",CannonballAdderley,WorkSong
197.392834467,245.783219954,solo_02_02,"s_tp,s_p,b_b,b_dr",CannonballAdderley,WorkSong
245.783219954,294.986303854,solo_03_01,"s_p,b_b,b_dr",CannonballAdderley,WorkSong
294.986303854,350.06403628000004,theme_02_01,"tp,as,p,b",CannonballAdderley,WorkSong
350.06403628000004,352.92,silence,,CannonballAdderley,WorkSong
0.0,0.208979591,silence,,CharlieParker,Billie'sBounce
0.208979591,6.269387755,intro,"p,b",CharlieParker,Billie'sBounce
6.269387755,41.285079365,theme_01_01,"tp,as,p,b,dr",CharlieParker,Billie'sBounce
41.285079365,77.508208616,solo_01_01,"s_as,b_p,b_b,b_dr",CharlieParker,Billie'sBounce
77.508208616,113.94031746,solo_01_02,"s_as,b_p,b_b,b_dr",CharlieParker,Billie'sBounce
113.94031746,151.347664399,solo_02_01,"s_tp,b_p,b_b,b_dr",CharlieParker,Billie'sBounce
151.347664399,188.91755102,theme_02_01,"tp,as,p,b,dr",CharlieParker,Billie'sBounce
188.91755102,192.12,silence,,CharlieParker,Billie'sBounce
0.0,0.293877551,silence,,CharlieParker,BluesForAlice
0.293877551,5.991836734,intro,"p,dr",CharlieParker,BluesForAlice
5.991836734,23.330612244,theme_01_01,"as,tp,p,b,dr",CharlieParker,BluesForAlice
23.330612244,40.27755102,solo_01_01,"s_as,b_p,b_b,b_dr",CharlieParker,BluesForAlice
40.27755102,57.453061224,solo_01_02,"s_as,b_p,b_b,b_dr",CharlieParker,BluesForAlice
57.453061224,74.497959183,solo_01_03,"s_as,b_p,b_b,b_dr",CharlieParker,BluesForAlice
74.497959183,91.836734693,solo_02_01,"s_tp,b_p,b_b,b_dr",CharlieParker,BluesForAlice
91.836734693,108.995918367,solo_02_02,"s_tp,b_p,b_b,b_dr",CharlieParker,BluesForAlice
108.995918367,125.991836734,solo_03_01,"s_p,b_b,b_dr",CharlieParker,BluesForAlice
125.991836734,142.857142857,solo_03_02,"s_p,b_b,b_dr",CharlieParker,BluesForAlice
142.857142857,160.179591836,theme_02_01,"as,tp,p,b,dr",CharlieParker,BluesForAlice
160.179591836,165.665306121,outro,"as,tp,p,b,dr",CharlieParker,BluesForAlice
165.665306121,169.08,silence,,CharlieParker,BluesForAlice
0.0,0.326530612,silence,,CharlieParker,Don'tBlameMe
0.326530612,14.759183673,intro,"tp,p,b",CharlieParker,Don'tBlameMe
14.759183673,44.783673469,theme_01_01,"as,p,b,dr",CharlieParker,Don'tBlameMe
44.783673469,74.612244897,theme_01_02,"as,p,b,dr",CharlieParker,Don'tBlameMe
74.612244897,104.702040816,solo_01_01,"s_as,b_p,b_b,b_dr",CharlieParker,Don'tBlameMe
104.702040816,135.248979591,solo_01_02,"s_as,b_p,b_b,b_dr",CharlieParker,Don'tBlameMe
135.248979591,166.187755101,solo_02_01,"s_tp,b_as,b_p,b_b,b_dr",CharlieParker,Don'tBlameMe
166.187755101,167.10666666666663,silence,,CharlieParker,Don'tBlameMe
0.0,1.068117913,silence,,CharlieParker,DonnaLee
1.068117913,35.387210884,theme_01_01,"as,tp,p,b,dr",CharlieParker,DonnaLee
35.387210884,70.240362811,solo_01_01,"s_as,b_p,b_b,b_dr",CharlieParker,DonnaLee
70.240362811,104.35047619,solo_01_02,"s_as,b_p,b_b,b_dr",CharlieParker,DonnaLee
104.35047619,137.740770975,solo_02_01,"s_tp,s_p,b_b,b_dr",CharlieParker,DonnaLee
137.740770975,153.599999999,outro,"as,tp,p,b,dr",CharlieParker,DonnaLee
153.599999999,157.10666666666663,silence,,CharlieParker,DonnaLee
0.0,0.208979591,silence,,CharlieParker,EmbraceableYou
0.208979591,11.911836734,intro,p,CharlieParker,EmbraceableYou
11.911836734,37.151927437,theme_01_01,"as,p,b,dr",CharlieParker,EmbraceableYou
37.151927437,63.854875283,solo_01_01,"s_as,b_p,b_b,b_dr",CharlieParker,EmbraceableYou
63.854875283,90.952562358,solo_01_02,"s_as,b_p,b_b,b_dr",CharlieParker,EmbraceableYou
90.952562358,118.166349206,solo_01_03,"s_as,b_p,b_b,b_dr",CharlieParker,EmbraceableYou
118.166349206,145.519455782,solo_02_01,"s_tp,b_p,b_b,b_dr",CharlieParker,EmbraceableYou
145.519455782,173.336961451,solo_02_02,"s_tp,b_p,b_b,b_dr",CharlieParker,EmbraceableYou
173.336961451,199.087891156,theme_02_01,"tp,as,p,b,dr",CharlieParker,EmbraceableYou
199.087891156,201.06666666666663,silence,,CharlieParker,EmbraceableYou
0.0,0.326530612,silence,,CharlieParker,HowDeepIsTheOcean
0.326530612,12.571428571,intro,p,CharlieParker,HowDeepIsTheOcean
12.571428571,39.21632653,theme_01_01,"as,p,b,dr",CharlieParker,HowDeepIsTheOcean
39.21632653,65.763265306,solo_01_01,"s_as,b_p,b_b,b_dr",CharlieParker,HowDeepIsTheOcean
65.763265306,92.767346938,solo_01_02,"s_as,b_p,b_b,b_dr",CharlieParker,HowDeepIsTheOcean
92.767346938,119.47755102,solo_01_03,"s_as,b_p,b_b,b_dr",CharlieParker,HowDeepIsTheOcean
119.47755102,146.742857142,solo_02_01,"s_tb,b_p,b_b,b_dr",CharlieParker,HowDeepIsTheOcean
146.742857142,174.073469387,solo_02_02,"s_tb,b_p,b_b,b_dr",CharlieParker,HowDeepIsTheOcean
174.073469387,202.122448978,theme_02_01,"tp,as,tb,p,b,dr",CharlieParker,HowDeepIsTheOcean
202.122448978,205.42666666666668,silence,,CharlieParker,HowDeepIsTheOcean
